Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Move Class	Move Class org.gradle.internal.component.model.ComponentArtifactIdentifier moved to org.gradle.api.artifacts.component.ComponentArtifactIdentifier	MOVE	{Interface ComponentArtifactIdentifier at subprojects/dependency-management/src/main/java/org/gradle/internal/component/model/ComponentArtifactIdentifier.java:21}	{Interface ComponentArtifactIdentifier at subprojects/core/src/main/groovy/org/gradle/api/artifacts/component/ComponentArtifactIdentifier.java:19})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Extract Interface	Extract Interface org.gradle.api.internal.artifacts.ivyservice.resolveengine.result.ResolvedArtifactsContainer from class org.gradle.api.internal.artifacts.ivyservice.resolveengine.oldresult.ResolvedArtifactResults	EXTRACT_SUPER	{Interface ResolvedArtifactResults at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/ResolvedArtifactResults.java:23}	{Interface ResolvedArtifactsContainer at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/ResolvedArtifactsContainer.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method private assertHasArtifacts() : void from class org.gradle.api.internal.artifacts.ResolverResults to private assertHasArtifacts() : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method assertHasArtifacts() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:91}	{Method assertHasArtifacts() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:101})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method private assertHasResult() : void from class org.gradle.api.internal.artifacts.ResolverResults to private assertHasResult() : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method assertHasResult() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:85}	{Method assertHasResult() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:95})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public eachResolvedProject(action Action) : void from class org.gradle.api.internal.artifacts.ResolverResults to public eachResolvedProject(action Action) : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method eachResolvedProject(Action) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:67}	{Method eachResolvedProject(Action) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:71})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public failed(failure ResolveException) : void from class org.gradle.api.internal.artifacts.ResolverResults to public failed(failure ResolveException) : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method failed(ResolveException) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:103}	{Method failed(ResolveException) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:113})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getArtifactsBuilder() : ResolvedArtifactsBuilder from class org.gradle.api.internal.artifacts.ResolverResults to public getArtifactsBuilder() : ResolvedArtifactsBuilder from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method getArtifactsBuilder() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:125}	{Method getArtifactsBuilder() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:135})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getGraphResults() : ResolvedGraphResults from class org.gradle.api.internal.artifacts.ResolverResults to public getGraphResults() : ResolvedGraphResults from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method getGraphResults() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:121}	{Method getGraphResults() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:131})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getResolutionResult() : ResolutionResult from class org.gradle.api.internal.artifacts.ResolverResults to public getResolutionResult() : ResolutionResult from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN_IMPL	{Method getResolutionResult() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:58}	{Method getResolutionResult() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:61})	T	TP	FN	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getResolvedConfiguration() : ResolvedConfiguration from class org.gradle.api.internal.artifacts.ResolverResults to public getResolvedConfiguration() : ResolvedConfiguration from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN_IMPL	{Method getResolvedConfiguration() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:52}	{Method getResolvedConfiguration() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:54})	T	TP	FN	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getResolvedLocalComponents() : ResolvedLocalComponentsResult from class org.gradle.api.internal.artifacts.ResolverResults to public getResolvedLocalComponents() : ResolvedLocalComponentsResult from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN_IMPL	{Method getResolvedLocalComponents() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:77}	{Method getResolvedLocalComponents() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:81})	T	TP	FN	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public getTransientConfigurationResultsBuilder() : TransientConfigurationResultsBuilder from class org.gradle.api.internal.artifacts.ResolverResults to public getTransientConfigurationResultsBuilder() : TransientConfigurationResultsBuilder from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method getTransientConfigurationResultsBuilder() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:129}	{Method getTransientConfigurationResultsBuilder() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:139})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public hasError() : boolean from class org.gradle.api.internal.artifacts.ResolverResults to public hasError() : boolean from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN_IMPL	{Method hasError() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:38}	{Method hasError() at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:39})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public resolved(resolutionResult ResolutionResult, resolvedLocalComponentsResult ResolvedLocalComponentsResult) : void from class org.gradle.api.internal.artifacts.ResolverResults to public resolved(resolutionResult ResolutionResult, resolvedLocalComponentsResult ResolvedLocalComponentsResult) : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method resolved(ResolutionResult, ResolvedLocalComponentsResult) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:97}	{Method resolved(ResolutionResult, ResolvedLocalComponentsResult) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:107})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public retainState(graphResults ResolvedGraphResults, artifactResults ResolvedArtifactsBuilder, transientConfigurationResultsBuilder TransientConfigurationResultsBuilder) : void from class org.gradle.api.internal.artifacts.ResolverResults to public retainState(graphResults ResolvedGraphResults, artifactResults ResolvedArtifactsBuilder, transientConfigurationResultsBuilder TransientConfigurationResultsBuilder) : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method retainState(ResolvedGraphResults, ResolvedArtifactsBuilder, TransientConfigurationResultsBuilder) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:108}	{Method retainState(ResolvedGraphResults, ResolvedArtifactsBuilder, TransientConfigurationResultsBuilder) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:118})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/04bcfe98dbe7b05e508559930c21379ece845732	Push Down Method	Push Down Method public withResolvedConfiguration(resolvedConfiguration ResolvedConfiguration) : void from class org.gradle.api.internal.artifacts.ResolverResults to public withResolvedConfiguration(resolvedConfiguration ResolvedConfiguration) : void from class org.gradle.api.internal.artifacts.DefaultResolverResults	PUSH_DOWN	{Method withResolvedConfiguration(ResolvedConfiguration) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ResolverResults.java:114}	{Method withResolvedConfiguration(ResolvedConfiguration) at subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/DefaultResolverResults.java:124})	T	TP	TP	TP		
https://github.com/icse18-refactorings/MPS/commit/2bcd05a827ead109a56cb1f79a83dcd332f42888	Inline Method	Inline Method public getLanguage(id SLanguageId, langName String, version int) : SLanguage inlined to public getLanguage(id SLanguageId, langName String) : SLanguage in class jetbrains.mps.smodel.adapter.structure.MetaAdapterFactory	INLINE	{Method getLanguage(SLanguageId, String, int) at core/kernel/source/jetbrains/mps/smodel/adapter/structure/MetaAdapterFactory.java:66}	{Method getLanguage(SLanguageId, String) at core/kernel/source/jetbrains/mps/smodel/adapter/structure/MetaAdapterFactory.java:61})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createCellSignalTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createCellSignalTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1439})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createCellTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createCellTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1506})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createDefaultMCCTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createDefaultMCCTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1578})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createEventLogTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createEventLogTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1594})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createLocationTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createLocationTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1485})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createOpenCellIDTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createOpenCellIDTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1535})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Android-IMSI-Catcher-Detector/commit/e235f884f2e0bc258da77b9c80492ad33386fa86	Extract Method	Extract Method private createSilentSmsTable(database SQLiteDatabase) : void extracted from public onCreate(database SQLiteDatabase) : void in class com.SecUpwN.AIMSICD.adapters.AIMSICDDbAdapter.DbHelper	EXTRACT	{Method onCreate(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1386}	{Method createSilentSmsTable(SQLiteDatabase) at app/src/main/java/com/SecUpwN/AIMSICD/adapters/AIMSICDDbAdapter.java:1457})	T	TP	TP	TP		
